Fitness,Drive Efficiency,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
0.81,0.95,0,10000,1,23,0.05078261,0.00148025,0.02375026,0.0004455,10728.6691,58653981.5,977,0,10000,0,10000,1,0.804375,0,10000,0,0
0.81,0.95,0,10000,1,24,0.0535953,0.00129961,0.02479373,0.00040866,10014.1368,46658980.7,976,0,10000,0,10000,1,0.790224,0,10000,0,0
0.81,0.95,0,10000,1,24,0.05406604,0.00168425,0.02809427,0.00077137,8683.75862,38439262.3,91,1,115,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,25,0.05608588,0.00217294,0.02520884,0.00034274,12419.7917,65544140.4,28,1,53,0,10000,0,10000,0,10000,1,0
0.81,0.95,0,10000,1,26,0.05362533,0.00135064,0.02479284,0.00046675,10122.5567,35789547,974,0,10000,0,10000,1,0.363119,0,10000,0,0
0.81,0.95,1,214,1,23,0.0531888,0.00299958,0.02449952,0.00054461,10385.625,76671837.6,188,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,23,0.05019327,0.00078662,0.02280405,0.00021014,9913.70092,35093853.6,977,0,10000,0,10000,1,0.558157,0,10000,0,0
0.81,0.95,1,76,1,21,0.08451835,0.00484748,0.0407454,0.00117215,5614.91667,14447125.5,52,0,10000,0,10000,0,10000,0,10000,0,0
0.81,0.95,0,10000,1,24,0.04845713,0.00070144,0.02242182,0.00021597,10155.7438,39205192.5,976,0,10000,0,10000,1,0.870076,0,10000,0,0
0.81,0.95,0,10000,1,25,0.05050148,0.00071075,0.02319434,0.00018439,10314.8084,52936349.2,975,0,10000,0,10000,1,0.460991,0,10000,0,0
