Density,Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End
130000,1,110,1,22,0.15109148,0.032103847,4369.927711,29770757.68,87,0,10000,0,10000,0,10000
130000,1,459,1,24,0.079484393,0.003613549,11878.55349,311651513.7,434,0,10000,0,10000,0,10000
130000,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000
130000,0,10000,1,22,0.066870929,0.002349506,19117.35211,702014390.2,146,1,168,0,10000,0,10000
130000,1,493,1,21,0.071053941,0.002071347,8666.824411,175197623.4,471,0,10000,0,10000,0,10000
130000,0,10000,1,20,0.063999074,0.003232449,12581.09091,220708154.5,26,1,46,0,10000,0,10000
130000,1,279,1,20,0.07713158,0.001787198,3833.031621,18257969.1,257,0,10000,0,10000,0,10000
130000,1,26,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
130000,1,671,1,23,0.075772938,0.00483878,9189.91433,206901206,646,0,10000,0,10000,0,10000
140000,1,33,1,25,0.141509,0.000201224,153.6666667,6877.555556,7,0,10000,0,10000,0,10000
140000,0,10000,1,21,0.068064374,0.002280958,19119.63492,1040842958,256,1,277,0,10000,0,10000
140000,1,244,1,24,0.077104432,0.00304141,11020.35047,464620117.6,218,0,10000,0,10000,0,10000
140000,1,272,1,24,0.068888302,0.003443266,17990.74793,820435771.3,246,0,10000,0,10000,0,10000
140000,0,10000,1,23,0.077357668,0.004209718,12433.17647,348187989.6,378,1,401,0,10000,0,10000
140000,1,201,1,20,0.081545772,0.003260492,17054.28977,487370506.1,180,0,10000,0,10000,0,10000
140000,1,308,1,24,0.083879074,0.003926793,6936.132616,138402199.2,283,0,10000,0,10000,0,10000
140000,1,265,1,25,0.075806476,0.002761377,12603.64255,473424153,239,0,10000,0,10000,0,10000
140000,1,80,1,23,0.14359985,0.018810921,4686.576923,43030380.01,56,0,10000,0,10000,0,10000
140000,0,10000,1,21,0.097632546,0.008168469,8495.805556,204846603.9,112,1,133,0,10000,0,10000
140000,1,231,1,23,0.07251104,0.002736053,13853.7734,316190123.7,207,0,10000,0,10000,0,10000
140000,1,680,1,23,0.072160131,0.002592622,9610.578221,193602738.8,656,0,10000,0,10000,0,10000
140000,0,10000,1,25,0.076482039,0.005541716,17970.68293,489175459.1,45,1,70,0,10000,0,10000
140000,0,10000,1,24,0.070498532,0.002099576,11074.33875,377159036.6,435,1,459,0,10000,0,10000
140000,0,10000,1,22,0.09636446,0.004168537,2173.752577,4511955.114,101,1,123,0,10000,0,10000
140000,0,10000,1,20,0.090727062,0.006499075,8039.230159,62981480.99,130,1,150,0,10000,0,10000
140000,1,554,1,23,0.065942018,0.002049247,18121.29714,668713152.9,529,0,10000,0,10000,0,10000
140000,0,10000,1,24,0.082454382,0.003047882,9613.772861,200807435.2,343,1,367,0,10000,0,10000
140000,1,154,1,20,0.065351081,0.002339785,11607.83721,155045358.7,133,0,10000,0,10000,0,10000
140000,0,10000,1,21,0.083187118,0.002402615,6277.84555,89649538.65,386,1,407,0,10000,0,10000
150000,1,130,1,23,0.095017735,0.006912421,5333.831683,38528797.37,105,0,10000,0,10000,0,10000
150000,1,348,1,24,0.084036623,0.00243774,6348.430818,60398900.66,322,0,10000,0,10000,0,10000
150000,1,158,1,24,0.092284563,0.003594806,10972.90625,348094154.4,132,0,10000,0,10000,0,10000
150000,1,630,1,24,0.067491822,0.002214388,11988.33667,260591132.9,604,0,10000,0,10000,0,10000
150000,1,89,1,24,0.105350285,0.006947671,4530.661017,11009827.14,63,0,10000,0,10000,0,10000
150000,0,10000,1,21,0.082594468,0.002865134,6267.704225,84903921.88,217,1,238,0,10000,0,10000
150000,1,42,1,27,0.15116975,0.003969942,1147.7,470385.21,14,0,10000,0,10000,0,10000
150000,1,230,1,21,0.097778311,0.004897088,10302.51961,308343752.6,208,0,10000,0,10000,0,10000
150000,1,82,1,21,0.071848404,0.00579658,24224.91071,887325622.1,60,0,10000,0,10000,0,10000
150000,0,10000,1,20,0.071616056,0.004406587,13244.425,167889462,124,1,144,0,10000,0,10000
150000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
150000,1,216,1,22,0.074683589,0.002390687,10609.98413,264474248.2,193,0,10000,0,10000,0,10000
150000,0,10000,1,20,0.098280486,0.007553256,10754.87075,421772551.9,151,1,171,0,10000,0,10000
150000,0,10000,1,25,0.099221642,0.009016775,9326.337209,279156788.5,90,1,115,0,10000,0,10000
150000,1,212,1,21,0.070548057,0.00241143,10968.07527,317729327.5,190,0,10000,0,10000,0,10000
150000,1,305,1,24,0.08846303,0.002959152,8276.518116,230368923.4,280,0,10000,0,10000,0,10000
150000,0,10000,1,25,0.133302629,0.004243758,7554.941176,33892863.23,21,1,46,0,10000,0,10000
150000,1,258,1,24,0.084201769,0.003239005,7950.545852,104291679.3,233,0,10000,0,10000,0,10000
150000,0,10000,1,25,0.079721424,0.003547655,16366.49706,710918999,344,1,369,0,10000,0,10000
150000,0,10000,1,23,0.081714058,0.008809131,14461.32022,443596452.4,182,1,205,0,10000,0,10000
160000,1,75,1,21,0.087281965,0.005001538,2988.145833,6750558.375,52,0,10000,0,10000,0,10000
160000,1,178,1,24,0.061404212,0.002233502,11721.3557,261562439.6,153,0,10000,0,10000,0,10000
160000,1,78,1,21,0.059742302,0.001939138,21600.39216,392367829.1,56,0,10000,0,10000,0,10000
160000,0,10000,1,22,0.067403251,0.001908623,11933.25773,262288665.5,295,1,317,0,10000,0,10000
160000,1,231,1,23,0.098328862,0.0088464,7366.650246,138914000.3,207,0,10000,0,10000,0,10000
160000,1,198,1,24,0.070863407,0.002313769,16685.43787,459493199.9,173,0,10000,0,10000,0,10000
160000,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000
160000,1,656,1,20,0.073600256,0.003881303,17112.70365,825604597.5,635,0,10000,0,10000,0,10000
160000,1,481,1,21,0.084297513,0.003027532,9511.907692,213203637.5,459,0,10000,0,10000,0,10000
160000,1,972,1,21,0.07574746,0.003035062,12799.62579,408573313,950,0,10000,0,10000,0,10000
160000,0,10000,1,25,0.077145049,0.002861786,13381.73635,431073745.4,975,0,10000,0,10000,1,0.844905
160000,1,833,1,20,0.079184512,0.002891773,11723.68193,321993064,812,0,10000,0,10000,0,10000
160000,0,10000,1,20,0.087921624,0.002896496,741.9411765,252292.6436,21,1,41,0,10000,0,10000
160000,0,10000,1,24,0.075948813,0.003243146,11939.15577,335875247.8,524,1,548,0,10000,0,10000
160000,0,10000,1,25,0.090875596,0.006941737,12850.73222,361579733.1,243,1,268,0,10000,0,10000
160000,1,374,1,24,0.079226833,0.002889413,11085.44348,319726593.5,349,0,10000,0,10000,0,10000
160000,1,529,1,21,0.07352348,0.002776177,16902.4493,610175858.9,507,0,10000,0,10000,0,10000
160000,0,10000,1,20,0.098672421,0.007514831,9997.604651,260862258.1,90,1,110,0,10000,0,10000
160000,0,10000,1,24,0.089346848,0.007688459,10698.5787,415373194.3,436,1,460,0,10000,0,10000
160000,0,10000,1,25,0.070314927,0.001188912,10151.89189,128921674.8,41,1,66,0,10000,0,10000
170000,0,10000,0,10000,10000,10000,1000000,1000000,10000,1,27,0,10000,0,10000
170000,0,10000,1,24,0.073546584,0.002492291,14599.27273,360826590.7,103,1,127,0,10000,0,10000
170000,0,10000,1,24,0.083541498,0.003737831,15668.51817,894494654.8,857,1,881,0,10000,0,10000
170000,0,10000,1,26,0.072160952,0.001498924,5390.227273,50723608.48,70,1,96,0,10000,0,10000
170000,1,190,1,21,0.075779344,0.002872591,12368.3681,379569528.5,167,0,10000,0,10000,0,10000
170000,0,10000,1,21,0.059275267,0.000882273,5336.093023,34672662.08,47,1,68,0,10000,0,10000
170000,1,476,1,23,0.076704285,0.00288599,16272.78795,629021538.6,452,0,10000,0,10000,0,10000
170000,1,92,1,20,0.105395023,0.01541196,10572.36364,246598447.3,70,0,10000,0,10000,0,10000
170000,1,39,1,25,0.523200667,0.047283196,30.33333333,637.1111111,13,0,10000,0,10000,0,10000
170000,0,10000,1,20,0.069346138,0.001204836,7506.57,64192138.77,104,1,124,0,10000,0,10000
170000,1,82,1,21,0.085332038,0.002837894,7595.745455,72890023.35,59,0,10000,0,10000,0,10000
170000,0,10000,1,20,0.098192522,0.00699931,8026.707031,144293255.2,260,1,280,0,10000,0,10000
170000,1,239,1,24,0.063728296,0.001983661,16046.96667,413195454.3,214,0,10000,0,10000,0,10000
170000,1,250,1,20,0.098511668,0.005406536,5216.48,48042168.61,229,0,10000,0,10000,0,10000
170000,0,10000,1,23,0.081654469,0.003738486,12709.904,233198173.3,129,1,152,0,10000,0,10000
170000,1,57,1,28,0.2772311,0.043801108,830.7391304,708140.1928,27,0,10000,0,10000,0,10000
170000,1,619,1,22,0.08294108,0.003656554,14981.08953,715824492.4,596,0,10000,0,10000,0,10000
170000,1,261,1,21,0.096903681,0.005026313,10981.77021,274979550,239,0,10000,0,10000,0,10000
170000,0,10000,1,25,0.091239818,0.003399993,6468.103846,69688984.04,264,1,289,0,10000,0,10000
170000,0,10000,1,20,0.089126439,0.005053636,10271.90625,150118888.4,100,1,120,0,10000,0,10000
180000,0,10000,1,23,0.066560461,0.001837169,27015.32967,1353804946,95,1,118,0,10000,0,10000
180000,1,106,1,22,0.063833284,0.001255402,8626.151899,111085861,83,0,10000,0,10000,0,10000
180000,1,72,1,22,0.160430564,0.02521985,2597.954545,9116535.589,48,0,10000,0,10000,0,10000
180000,1,334,1,21,0.071212002,0.003358169,21697.12987,1382683298,312,0,10000,0,10000,0,10000
180000,1,219,1,25,0.069493267,0.002091402,13787.14286,529724749.3,193,0,10000,0,10000,0,10000
180000,1,45,1,22,0.099502961,0.004605222,3735.444444,21073396.91,22,0,10000,0,10000,0,10000
180000,1,302,1,20,0.083926025,0.004076819,8469.249097,253152658.4,281,0,10000,0,10000,0,10000
180000,1,541,1,20,0.066222169,0.001562415,13655.8624,496760377.9,520,0,10000,0,10000,0,10000
180000,0,10000,1,24,0.070860998,0.002053172,25248.07634,1290697939,135,1,159,0,10000,0,10000
180000,1,194,1,25,0.086775014,0.002929505,16510.55488,707784352,168,0,10000,0,10000,0,10000
180000,1,547,1,24,0.07752473,0.003433555,14437.80309,729308842.1,522,0,10000,0,10000,0,10000
180000,0,10000,1,21,0.101849141,0.001311983,5354.227273,37210726.99,26,1,47,0,10000,0,10000
180000,1,48,1,22,0.05640149,0.000818497,23585.1,388283490.6,24,0,10000,0,10000,0,10000
180000,1,178,1,22,0.070033073,0.000986553,5089.893333,21298453.55,154,0,10000,0,10000,0,10000
180000,1,58,1,25,0.151039529,0.01445656,1238.035714,1570583.963,32,0,10000,0,10000,0,10000
180000,1,294,1,24,0.068904382,0.002184293,19203.06415,864519829.9,269,0,10000,0,10000,0,10000
180000,0,10000,1,25,0.060880302,0.001529837,19458.15789,908161702,213,1,238,0,10000,0,10000
180000,1,144,1,24,0.091407791,0.005389356,17378.7193,591947984.6,118,0,10000,0,10000,0,10000
180000,1,528,1,24,0.074186083,0.002531296,15763.62124,687511305.1,503,0,10000,0,10000,0,10000
180000,1,102,1,24,0.08458086,0.01370372,10835.13699,260557541.6,77,0,10000,0,10000,0,10000
190000,1,135,1,24,0.094365839,0.003410285,5988.735849,37820393.82,110,0,10000,0,10000,0,10000
190000,1,193,1,22,0.077714396,0.002583283,12157.49398,283719135.7,170,0,10000,0,10000,0,10000
190000,1,715,1,23,0.0893599,0.004966831,12692.84571,595142749.3,691,0,10000,0,10000,0,10000
190000,0,10000,1,24,0.074651175,0.002575077,14402.5836,448252102.2,321,1,345,0,10000,0,10000
190000,0,10000,1,21,0.096578351,0.004879423,9856.916058,475810245.5,278,1,299,0,10000,0,10000
190000,0,10000,1,22,0.077423529,0.002391328,9781.660131,145584252.6,157,1,179,0,10000,0,10000
190000,1,130,1,20,0.079390454,0.002813044,8879.990385,98906061.7,108,0,10000,0,10000,0,10000
190000,1,201,1,20,0.064345965,0.001546871,18260.74857,1256907178,179,0,10000,0,10000,0,10000
190000,0,10000,1,24,0.079818929,0.002295616,12563.86283,271201430.1,230,1,254,0,10000,0,10000
190000,1,79,1,21,0.073870519,0.002478256,2239.415094,6539884.243,57,0,10000,0,10000,0,10000
190000,0,10000,1,24,0.086059091,0.005115894,9570.228972,152493914.1,218,1,242,0,10000,0,10000
190000,0,10000,1,24,0.07846277,0.00264147,12683.10667,355656873.6,154,1,178,0,10000,0,10000
190000,1,560,1,24,0.089115505,0.004742839,14698.58868,511648978.5,534,0,10000,0,10000,0,10000
190000,1,601,1,20,0.080645903,0.00382149,10785.34722,285998892,580,0,10000,0,10000,0,10000
190000,1,250,1,20,0.0681699,0.002849115,23233.875,1106380468,228,0,10000,0,10000,0,10000
190000,1,308,1,21,0.070221743,0.001827367,10177.21708,585901150,285,0,10000,0,10000,0,10000
190000,1,168,1,24,0.085485944,0.003741792,4658.355072,50672153.07,142,0,10000,0,10000,0,10000
190000,1,84,1,24,0.107869735,0.002637532,1787.909091,4945730.519,59,0,10000,0,10000,0,10000
190000,1,46,1,21,0.082086958,0.000870323,448.1578947,125513.7119,23,0,10000,0,10000,0,10000
190000,0,10000,1,22,0.068776279,0.002322867,13849.82649,388633887.6,978,0,10000,0,10000,1,0.599755
200000,0,10000,1,24,0.069231456,0.001120724,8814.812081,157097313.1,153,1,177,0,10000,0,10000
200000,1,394,1,22,0.092401806,0.004208958,7254.909836,92248152.05,370,0,10000,0,10000,0,10000
200000,1,91,1,23,0.060789398,0.001989839,35161.90476,2422068177,67,0,10000,0,10000,0,10000
200000,0,10000,1,23,0.080633246,0.00380997,13880.77419,434984770.5,159,1,182,0,10000,0,10000
200000,0,10000,1,24,0.070311114,0.002915261,10897.32143,75495486.86,32,1,56,0,10000,0,10000
200000,1,35,1,25,0.11767385,0.000647568,690,82761.5,8,0,10000,0,10000,0,10000
200000,1,149,1,22,0.081563587,0.002969125,17529.61157,843319012.6,125,0,10000,0,10000,0,10000
200000,1,84,1,20,0.093413548,0.002915604,3943.293103,28656533.97,62,0,10000,0,10000,0,10000
200000,1,197,1,23,0.085289449,0.003355529,18639.45562,913706482,173,0,10000,0,10000,0,10000
200000,1,132,1,20,0.08149467,0.004455262,8887.224299,185198399.4,111,0,10000,0,10000,0,10000
200000,1,471,1,21,0.073476883,0.003742565,18567.56306,872019372.6,448,0,10000,0,10000,0,10000
200000,0,10000,1,20,0.067453957,0.00298966,19668.85,863929225.8,224,1,244,0,10000,0,10000
200000,0,10000,1,23,0.079175787,0.002498026,8630.641791,158680396,71,1,94,0,10000,0,10000
200000,1,319,1,20,0.07730618,0.00396633,18537.54082,505513792,298,0,10000,0,10000,0,10000
200000,1,104,1,21,0.088027862,0.002945036,12966.61842,211139441.2,80,0,10000,0,10000,0,10000
200000,1,28,0,10000,10000,10000,1000000,1000000,10000,0,10000,0,10000,0,10000
200000,0,10000,1,23,0.056423223,0.001762128,21592.56463,781603624.5,151,1,174,0,10000,0,10000
200000,1,41,1,24,0.051332145,0.00042094,7641.545455,27536034.98,15,0,10000,0,10000,0,10000
200000,1,111,1,25,0.076205724,0.002355561,6465.8,84037247.31,84,0,10000,0,10000,0,10000
200000,1,951,1,24,0.074977333,0.002061895,11417.93384,285033774.2,926,0,10000,0,10000,0,10000
