Fitness,Drive Efficiency,Time Elapsed, Suppressed, Gen Suppressed, Chased, Gen Chased, Avg GC during Chase, Var in GC during Chase, Avg Popsize during Chase, Var in Popsize during Chase, Duration of Chase, Drive Lost, Gen Drive Lost, Equilibrium State, Gen Equilibrium State, Simulation Stopped after 1000, Rate One Drive at End, Thickness
0.8,0.89,78,1,905,1,53,0.084055102,0.006382192,1159.538371,358112.7822,851,0,10000,0,10000,0,10000,0.09226282
0.8,0.89,71,1,376,1,64,0.109140418,0.014049622,1095.651466,446703.1065,311,0,10000,0,10000,0,10000,0.095665142
0.8,0.89,81,1,322,1,74,0.10050412,0.010666158,1236.781893,783571.7261,247,0,10000,0,10000,0,10000,0.137599693
0.8,0.89,73,1,734,1,137,0.071460465,0.002706904,1192.852792,300879.2017,595,0,10000,0,10000,0,10000,0.096140544
0.8,0.89,80,1,395,1,79,0.096118927,0.012925625,1104.273312,288639.6841,315,0,10000,0,10000,0,10000,0.099254967
0.8,0.89,71,1,491,1,34,0.05582294,0.001473952,1375.381375,387764.3778,455,0,10000,0,10000,0,10000,0.119192293
0.8,0.89,80,0,10000,1,105,0.082271353,0.003205855,1070.131725,205713.324,543,1,648,0,10000,0,10000,0.109581216
0.8,0.89,75,1,700,1,37,0.05710298,0.004823334,1509.070015,611264.1564,661,0,10000,0,10000,0,10000,0.109312764
0.8,0.89,76,1,399,1,127,0.126414455,0.013440767,867.7902622,171469.2819,271,0,10000,0,10000,0,10000,0.114898307
0.8,0.89,80,1,338,1,151,0.074049046,0.002784184,1175.812155,338085.2133,185,0,10000,0,10000,0,10000,0.105668614
0.8,0.89,80,1,201,1,177,0.344472,0.021441695,135.1578947,3592.34349,23,0,10000,0,10000,0,10000,0.095798636
0.8,0.89,81,1,373,1,48,0.081057956,0.007749766,1291.125,733872.6344,324,0,10000,0,10000,0,10000,0.105537484
0.8,0.89,66,1,156,1,26,0.112287487,0.023401956,1564.592,1082319.314,129,0,10000,0,10000,0,10000,0.118280614
0.8,0.89,80,0,10000,1,67,0.026988628,0.000210303,2008.292517,280621.9757,151,1,218,0,10000,0,10000,0.086510052
