"","Low-Density Growth Rate","Migration Rate","Suppressed","Gen Suppressed","Chased","Gen Chased","Avg Nondrive GC during Chase","Var in Nondrive GC during Chase","Avg Overall GC during Chase","Var in Overall GC During Chase","Avg Popsize during Chase","Var in Popsize during Chase","Duration of Chase","Drive Lost","Gen Drive Lost","Equilibrium State","Gen Equilibrium State","Simulation Stopped after 1000","Rate One Drive at End","R1 Resistance Occurred","Gen 10000 R1 Alleles Formed","DriveLostWithChase","DriveLostWithoutChase"
"126",2,0.025,0,10000,1,30,0.188300882,0.010283736,0.150314353,0.003696539,742.8235294,110023.3218,21,1,51,0,10000,0,10000,0,10000,1,0
"127",2,0.025,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,40,0,10000,0,10000,0,10000,0,1
"128",2,0.025,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,39,0,10000,0,10000,0,10000,0,1
"129",2,0.025,1,55,1,29,0.1953867,0.00414754,0.155771125,0.002493474,782.45,49327.2475,24,0,10000,0,10000,0,10000,0,10000,0,0
"130",2,0.025,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,40,0,10000,0,10000,0,10000,0,1
"131",2,0.025,1,58,1,35,0.220538529,0.005188315,0.174693,0.001835084,1069,272598.3529,21,0,10000,0,10000,0,10000,0,10000,0,0
"132",2,0.025,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,39,0,10000,0,10000,0,10000,0,1
"133",2,0.025,1,47,1,30,0.209194364,0.002564132,0.1661617,0.00305708,408.9090909,9692.991736,15,0,10000,0,10000,0,10000,0,10000,0,0
"134",2,0.025,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"135",2,0.025,1,50,1,36,0.764322375,0.029846834,0.749300625,0.026970611,124.5,840.25,12,0,10000,0,10000,0,10000,0,10000,0,0
"136",2,0.025,0,10000,1,37,0.397641667,0.001297548,0.331141,0.000676709,256,6738.666667,7,1,44,0,10000,0,10000,0,10000,1,0
"137",2,0.025,1,49,1,36,0.438938875,0.004545722,0.417381625,0.001891222,208.625,10368.73438,12,0,10000,0,10000,0,10000,0,10000,0,0
"138",2,0.025,0,10000,1,29,0.18275334,0.002578101,0.13134024,0.003115496,733.8,34670.56,9,1,38,0,10000,0,10000,0,10000,1,0
"139",2,0.025,0,10000,1,35,0.070350398,0.006077654,0.068340309,0.012164178,15789.35593,119347497.8,63,1,98,0,10000,0,10000,0,10000,1,0
"140",2,0.025,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"141",2,0.0275,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"142",2,0.0275,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,38,0,10000,0,10000,0,10000,0,1
"143",2,0.0275,1,77,1,29,0.118174098,0.007629196,0.094913964,0.005615322,4781.095238,11318230.56,46,0,10000,0,10000,0,10000,0,10000,0,0
"144",2,0.0275,1,37,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"145",2,0.0275,1,41,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"146",2,0.0275,1,64,1,27,0.132888703,0.001365862,0.123387348,0.002140427,495.483871,71539.47555,35,0,10000,0,10000,0,10000,0,10000,0,0
"147",2,0.0275,1,34,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"148",2,0.0275,1,35,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"149",2,0.0275,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,43,0,10000,0,10000,0,10000,0,1
"150",2,0.0275,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"151",2,0.0275,0,10000,1,32,0.198869496,0.005712815,0.197428475,0.006472961,1504.821429,3109276.29,32,1,64,0,10000,0,10000,0,10000,1,0
"152",2,0.0275,1,39,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"153",2,0.0275,0,10000,1,29,0.184893273,0.001892084,0.165778636,0.00064491,444.2727273,176312.9256,15,1,44,0,10000,0,10000,0,10000,1,0
"154",2,0.0275,1,73,1,35,0.166663247,0.015226513,0.13937475,0.008192268,1745.6875,2213838.59,36,0,10000,0,10000,0,10000,0,10000,0,0
"155",2,0.0275,0,10000,1,31,0.079200372,0.003007531,0.062533959,0.001899351,10180.01471,74024500.87,72,1,103,0,10000,0,10000,0,10000,1,0
"156",2,0.0275,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,36,0,10000,0,10000,0,10000,0,1
"157",2,0.0275,0,10000,1,29,0.327129154,0.010695356,0.367228077,0.028213244,161.5384615,4651.017751,17,1,46,0,10000,0,10000,0,10000,1,0
"158",2,0.0275,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,37,0,10000,0,10000,0,10000,0,1
"159",2,0.0275,0,10000,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,1,35,0,10000,0,10000,0,10000,0,1
"160",2,0.0275,0,10000,1,28,0.135911419,0.001519776,0.123992623,0.001757236,1013.451613,652766.1186,35,1,63,0,10000,0,10000,0,10000,1,0
"161",2,0.03,1,49,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
"162",2,0.03,1,33,0,10000,10000,10000,10000,10000,1e+06,1e+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
